"","GO.ID","Term","Annotated","Significant","Expected","Fisher","type","miRNA"
"34","GO:0004467","long-chain fatty acid-CoA ligase activity",1,1,0.03,0.02993,"Molecular.Function","Cluster_12081"
"35","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosy...",1,1,0.03,0.02993,"Molecular.Function","Cluster_12081"
"36","GO:0000349","generation of catalytic spliceosome for first trans...",1,1,0.02,0.023,"Biological.Process","Cluster_12083"
"37","GO:0002520","immune system development",1,1,0.02,0.023,"Biological.Process","Cluster_12083"
"38","GO:0007035","vacuolar acidification",1,1,0.02,0.023,"Biological.Process","Cluster_12083"
"39","GO:0000390","spliceosomal complex disassembly",1,1,0.02,0.023,"Biological.Process","Cluster_12083"
"40","GO:0001895","retina homeostasis",2,1,0.05,0.045,"Biological.Process","Cluster_12083"
"41","GO:0001503","ossification",42,3,0.96,0.048,"Biological.Process","Cluster_12083"
"42","GO:0003964","RNA-directed DNA polymerase activity",122,9,3.04,0.0028,"Molecular.Function","Cluster_12083"
"43","GO:0000048","peptidyltransferase activity",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"44","GO:0043531","ADP binding",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"45","GO:0004435","phosphatidylinositol phospholipase C activity",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"46","GO:0005436","sodium:phosphate symporter activity",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"47","GO:0004013","adenosylhomocysteinase activity",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"48","GO:0004467","long-chain fatty acid-CoA ligase activity",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"49","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosy...",1,1,0.02,0.0249,"Molecular.Function","Cluster_12083"
"50","GO:0003824","catalytic activity",1038,31,25.83,0.03,"Molecular.Function","Cluster_12083"
"51","GO:0009034","tryptophanase activity",2,1,0.05,0.0492,"Molecular.Function","Cluster_12083"
"52","GO:0016829","lyase activity",58,5,1.44,0.0494,"Molecular.Function","Cluster_12083"
"53","GO:0000390","spliceosomal complex disassembly",1,1,0.02,0.021,"Biological.Process","Cluster_12087"
"54","GO:0002520","immune system development",1,1,0.02,0.021,"Biological.Process","Cluster_12087"
"55","GO:0001895","retina homeostasis",2,1,0.04,0.042,"Biological.Process","Cluster_12087"
"56","GO:0001503","ossification",42,3,0.9,0.043,"Biological.Process","Cluster_12087"
"57","GO:0003964","RNA-directed DNA polymerase activity",122,9,3.12,0.0034,"Molecular.Function","Cluster_12087"
"58","GO:0000993","RNA polymerase II complex binding",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"59","GO:0043531","ADP binding",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"60","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosy...",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"61","GO:0004467","long-chain fatty acid-CoA ligase activity",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"62","GO:0000048","peptidyltransferase activity",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"63","GO:0004013","adenosylhomocysteinase activity",1,1,0.03,0.0256,"Molecular.Function","Cluster_12087"
"64","GO:0002042","cell migration involved in sprouting angiogenesis",7,2,0.16,0.0098,"Biological.Process","Cluster_13327"
"65","GO:0000103","sulfate assimilation",1,1,0.02,0.0228,"Biological.Process","Cluster_13327"
"66","GO:0008277","regulation of G protein-coupled receptor signaling ...",2,1,0.05,0.0451,"Biological.Process","Cluster_13327"
"67","GO:0003964","RNA-directed DNA polymerase activity",122,9,3.17,0.0037,"Molecular.Function","Cluster_13327"
"68","GO:0003676","nucleic acid binding",497,14,12.9,0.0224,"Molecular.Function","Cluster_13327"
"69","GO:0004134","4-alpha-glucanotransferase activity",1,1,0.03,0.026,"Molecular.Function","Cluster_13327"
"70","GO:0001002","RNA polymerase III type 1 promoter sequence-specifi...",1,1,0.03,0.026,"Molecular.Function","Cluster_13327"
"71","GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activi...",1,1,0.03,0.026,"Molecular.Function","Cluster_13327"
"72","GO:0004829","threonine-tRNA ligase activity",1,1,0.03,0.026,"Molecular.Function","Cluster_13327"
"73","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosy...",1,1,0.03,0.026,"Molecular.Function","Cluster_13327"
"74","GO:0015969","guanosine tetraphosphate metabolic process",9,2,0.08,0.0027,"Biological.Process","Cluster_13647"
"75","GO:0000122","negative regulation of transcription by RNA polymer...",140,5,1.3,0.0061,"Biological.Process","Cluster_13647"
"76","GO:0001002","RNA polymerase III type 1 promoter sequence-specifi...",1,1,0.01,0.011,"Molecular.Function","Cluster_13647"
"77","GO:0003747","translation release factor activity",1,1,0.01,0.011,"Molecular.Function","Cluster_13647"
"78","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",2,1,0.02,0.022,"Molecular.Function","Cluster_13647"
"79","GO:0003676","nucleic acid binding",497,14,5.56,0.042,"Molecular.Function","Cluster_13647"
"80","GO:0004622","lysophospholipase activity",4,1,0.04,0.044,"Molecular.Function","Cluster_13647"
"81","GO:0000340","RNA 7-methylguanosine cap binding",4,1,0.04,0.044,"Molecular.Function","Cluster_13647"
"82","GO:0009734","auxin-activated signaling pathway",4,2,0.18,0.012,"Biological.Process","Cluster_14146"
"83","GO:0001731","formation of translation preinitiation complex",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"84","GO:0000390","spliceosomal complex disassembly",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"85","GO:0001922","B-1 B cell homeostasis",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"86","GO:0002230","positive regulation of defense response to virus by...",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"87","GO:0000103","sulfate assimilation",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"88","GO:0006884","cell volume homeostasis",1,1,0.05,0.046,"Biological.Process","Cluster_14146"
"89","GO:0005543","phospholipid binding",8,4,0.52,0.001,"Molecular.Function","Cluster_14146"
"90","GO:0000987","cis-regulatory region sequence-specific DNA binding",112,8,7.23,0.03,"Molecular.Function","Cluster_14146"
"91","GO:0003676","nucleic acid binding",497,36,32.08,0.037,"Molecular.Function","Cluster_14146"
"92","GO:0005044","scavenger receptor activity",13,3,0.84,0.047,"Molecular.Function","Cluster_14146"
"93","GO:0000050","urea cycle",2,2,0.12,0.0036,"Biological.Process","Cluster_14165"
"94","GO:0006487","protein N-linked glycosylation",19,4,1.15,0.0241,"Biological.Process","Cluster_14165"
"95","GO:0000774","adenyl-nucleotide exchange factor activity",2,2,0.12,0.0037,"Molecular.Function","Cluster_14165"
"96","GO:0005302","L-tyrosine transmembrane transporter activity",9,3,0.55,0.0142,"Molecular.Function","Cluster_14165"
"97","GO:0004560","alpha-L-fucosidase activity",6,2,0.37,0.0471,"Molecular.Function","Cluster_14165"
"98","GO:0000398","mRNA splicing, via spliceosome",63,25,14.13,0.0015,"Biological.Process","Cluster_14532"
"99","GO:0000165","MAPK cascade",35,16,7.85,0.0017,"Biological.Process","Cluster_14532"
"100","GO:0002218","activation of innate immune response",26,11,5.83,0.0314,"Biological.Process","Cluster_14532"
"101","GO:0002674","negative regulation of acute inflammatory response",4,3,0.9,0.0374,"Biological.Process","Cluster_14532"
"102","GO:0003341","cilium movement",20,9,4.49,0.0424,"Biological.Process","Cluster_14532"
"103","GO:0001843","neural tube closure",7,4,1.57,0.0489,"Biological.Process","Cluster_14532"
"104","GO:0005524","ATP binding",263,87,62.79,0.00023,"Molecular.Function","Cluster_14532"
"105","GO:0004364","glutathione transferase activity",4,4,0.95,0.00323,"Molecular.Function","Cluster_14532"
"106","GO:0000030","mannosyltransferase activity",12,9,2.86,0.01018,"Molecular.Function","Cluster_14532"
"107","GO:0004675","transmembrane receptor protein serine/threonine kin...",3,3,0.72,0.01356,"Molecular.Function","Cluster_14532"
"108","GO:0003723","RNA binding",128,39,30.56,0.02311,"Molecular.Function","Cluster_14532"
"109","GO:0005198","structural molecule activity",54,21,12.89,0.03889,"Molecular.Function","Cluster_14532"
"110","GO:0000146","microfilament motor activity",9,5,2.15,0.04041,"Molecular.Function","Cluster_14532"
"111","GO:0005085","guanyl-nucleotide exchange factor activity",12,6,2.86,0.04391,"Molecular.Function","Cluster_14532"
"112","GO:0000340","RNA 7-methylguanosine cap binding",4,3,0.95,0.04456,"Molecular.Function","Cluster_14532"
"113","GO:0005229","intracellularly calcium-gated chloride channel acti...",4,3,0.95,0.04456,"Molecular.Function","Cluster_14532"
"114","GO:0000165","MAPK cascade",35,7,2.02,0.003,"Biological.Process","Cluster_14605"
"115","GO:0003341","cilium movement",20,5,1.15,0.0044,"Biological.Process","Cluster_14605"
"116","GO:0019700","organic phosphonate catabolic process",12,3,0.69,0.0279,"Biological.Process","Cluster_14605"
"117","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA trans...",5,2,0.29,0.0293,"Biological.Process","Cluster_14605"
"118","GO:0003682","chromatin binding",13,4,0.95,0.012,"Molecular.Function","Cluster_14605"
"119","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,6,2.2,0.019,"Molecular.Function","Cluster_14605"
"120","GO:0001965","G-protein alpha-subunit binding",16,4,1.17,0.025,"Molecular.Function","Cluster_14605"
"121","GO:0001786","phosphatidylserine binding",4,2,0.29,0.029,"Molecular.Function","Cluster_14605"
"122","GO:0003964","RNA-directed DNA polymerase activity",122,15,8.93,0.03,"Molecular.Function","Cluster_14605"
"123","GO:0004252","serine-type endopeptidase activity",53,8,3.88,0.036,"Molecular.Function","Cluster_14605"
"124","GO:0005524","ATP binding",263,27,19.25,0.04,"Molecular.Function","Cluster_14605"
"125","GO:0003756","protein disulfide isomerase activity",5,2,0.37,0.046,"Molecular.Function","Cluster_14605"
"126","GO:0000165","MAPK cascade",35,10,2.69,0.00017,"Biological.Process","Cluster_14610"
"127","GO:0008218","bioluminescence",10,5,0.77,0.00045,"Biological.Process","Cluster_14610"
"128","GO:0003341","cilium movement",20,5,1.54,0.01495,"Biological.Process","Cluster_14610"
"129","GO:0000038","very long-chain fatty acid metabolic process",9,3,0.69,0.02641,"Biological.Process","Cluster_14610"
"130","GO:0006886","intracellular protein transport",4,2,0.31,0.03175,"Biological.Process","Cluster_14610"
"131","GO:0005524","ATP binding",263,36,18.97,7.2e-05,"Molecular.Function","Cluster_14610"
"132","GO:0003964","RNA-directed DNA polymerase activity",122,18,8.8,0.0023,"Molecular.Function","Cluster_14610"
"133","GO:0004342","glucosamine-6-phosphate deaminase activity",2,2,0.14,0.0052,"Molecular.Function","Cluster_14610"
"134","GO:0005198","structural molecule activity",54,11,3.89,0.0054,"Molecular.Function","Cluster_14610"
"135","GO:0000026","alpha-1,2-mannosyltransferase activity",3,2,0.22,0.0148,"Molecular.Function","Cluster_14610"
"136","GO:0001786","phosphatidylserine binding",4,2,0.29,0.0282,"Molecular.Function","Cluster_14610"
"137","GO:0005201","extracellular matrix structural constituent",17,4,1.23,0.0297,"Molecular.Function","Cluster_14610"
"138","GO:0002020","protease binding",5,2,0.36,0.0448,"Molecular.Function","Cluster_14610"
"139","GO:0002064","epithelial cell development",4,2,0.12,0.0048,"Biological.Process","Cluster_14633"
"140","GO:0001945","lymph vessel development",5,2,0.15,0.0079,"Biological.Process","Cluster_14633"
"141","GO:0006836","neurotransmitter transport",6,2,0.18,0.0116,"Biological.Process","Cluster_14633"
"142","GO:0002314","germinal center B cell differentiation",1,1,0.03,0.0292,"Biological.Process","Cluster_14633"
"143","GO:0004252","serine-type endopeptidase activity",53,6,1.2,0.0011,"Molecular.Function","Cluster_14633"
"144","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",9,2,0.2,0.0165,"Molecular.Function","Cluster_14633"
"145","GO:0046982","protein heterodimerization activity",1,1,0.02,0.0227,"Molecular.Function","Cluster_14633"
"146","GO:0010181","FMN binding",1,1,0.02,0.0227,"Molecular.Function","Cluster_14633"
"147","GO:0003975","UDP-N-acetylglucosamine-dolichyl-phosphate N-acetyl...",1,1,0.02,0.0227,"Molecular.Function","Cluster_14633"
"148","GO:0000978","RNA polymerase II cis-regulatory region sequence-sp...",100,6,2.27,0.0244,"Molecular.Function","Cluster_14633"
"149","GO:0004735","pyrroline-5-carboxylate reductase activity",2,1,0.05,0.0449,"Molecular.Function","Cluster_14633"
"150","GO:0004658","propionyl-CoA carboxylase activity",2,1,0.05,0.0449,"Molecular.Function","Cluster_14633"
"151","GO:0002933","lipid hydroxylation",3,2,0.11,0.0036,"Biological.Process","Cluster_14692"
"152","GO:0006368","transcription elongation by RNA polymerase II",1,1,0.04,0.0356,"Biological.Process","Cluster_14692"
"153","GO:0015969","guanosine tetraphosphate metabolic process",9,2,0.32,0.0381,"Biological.Process","Cluster_14692"
"154","GO:0004972","NMDA glutamate receptor activity",3,2,0.11,0.0036,"Molecular.Function","Cluster_14692"
"155","GO:0005198","structural molecule activity",54,6,1.91,0.0087,"Molecular.Function","Cluster_14692"
"156","GO:0005245","voltage-gated calcium channel activity",7,2,0.25,0.0231,"Molecular.Function","Cluster_14692"
"157","GO:0005509","calcium ion binding",66,6,2.33,0.0274,"Molecular.Function","Cluster_14692"
"158","GO:0003909","DNA ligase activity",1,1,0.04,0.0353,"Molecular.Function","Cluster_14692"
"159","GO:0004441","inositol-1,4-bisphosphate 1-phosphatase activity",1,1,0.04,0.0353,"Molecular.Function","Cluster_14692"
"160","GO:0000400","four-way junction DNA binding",1,1,0.04,0.0353,"Molecular.Function","Cluster_14692"
"161","GO:0005542","folic acid binding",10,2,0.35,0.0462,"Molecular.Function","Cluster_14692"
"162","GO:0002674","negative regulation of acute inflammatory response",4,3,0.42,0.0041,"Biological.Process","Cluster_15097"
"163","GO:0001818","negative regulation of cytokine production",18,6,1.87,0.0074,"Biological.Process","Cluster_15097"
"164","GO:0001732","formation of cytoplasmic translation initiation com...",6,3,0.62,0.0174,"Biological.Process","Cluster_15097"
"165","GO:0005524","ATP binding",263,39,24.75,0.0019,"Molecular.Function","Cluster_15097"
"166","GO:0003964","RNA-directed DNA polymerase activity",122,21,11.48,0.004,"Molecular.Function","Cluster_15097"
"167","GO:0004177","aminopeptidase activity",7,3,0.66,0.0217,"Molecular.Function","Cluster_15097"
"168","GO:0003682","chromatin binding",13,4,1.22,0.0277,"Molecular.Function","Cluster_15097"
"169","GO:0000340","RNA 7-methylguanosine cap binding",4,2,0.38,0.0466,"Molecular.Function","Cluster_15097"
"170","GO:0004623","phospholipase A2 activity",4,2,0.38,0.0466,"Molecular.Function","Cluster_15097"
"171","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,5,0.96,0.0013,"Biological.Process","Cluster_16354"
"172","GO:0002064","epithelial cell development",4,3,0.38,0.0032,"Biological.Process","Cluster_16354"
"173","GO:0001782","B cell homeostasis",7,3,0.67,0.0228,"Biological.Process","Cluster_16354"
"174","GO:0003341","cilium movement",20,6,1.92,0.0286,"Biological.Process","Cluster_16354"
"175","GO:0000723","telomere maintenance",4,2,0.38,0.0484,"Biological.Process","Cluster_16354"
"176","GO:0002244","hematopoietic progenitor cell differentiation",4,2,0.38,0.0484,"Biological.Process","Cluster_16354"
"177","GO:0003676","nucleic acid binding",497,64,50.9,0.00058,"Molecular.Function","Cluster_16354"
"178","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,8,3.07,0.00859,"Molecular.Function","Cluster_16354"
"179","GO:0003964","RNA-directed DNA polymerase activity",122,21,12.49,0.01064,"Molecular.Function","Cluster_16354"
"180","GO:0005509","calcium ion binding",66,13,6.76,0.0143,"Molecular.Function","Cluster_16354"
"181","GO:0003824","catalytic activity",1038,86,106.31,0.02042,"Molecular.Function","Cluster_16354"
"182","GO:0005085","guanyl-nucleotide exchange factor activity",12,4,1.23,0.02745,"Molecular.Function","Cluster_16354"
"183","GO:0004972","NMDA glutamate receptor activity",3,2,0.31,0.02924,"Molecular.Function","Cluster_16354"
"184","GO:0005507","copper ion binding",18,5,1.84,0.03043,"Molecular.Function","Cluster_16354"
"185","GO:0003723","RNA binding",128,20,13.11,0.03136,"Molecular.Function","Cluster_16354"
"186","GO:0003341","cilium movement",20,12,3.62,3.1e-05,"Biological.Process","Cluster_17173"
"187","GO:0001933","negative regulation of protein phosphorylation",5,4,0.9,0.0045,"Biological.Process","Cluster_17173"
"188","GO:0006886","intracellular protein transport",4,4,0.72,0.0058,"Biological.Process","Cluster_17173"
"189","GO:0002244","hematopoietic progenitor cell differentiation",4,3,0.72,0.0203,"Biological.Process","Cluster_17173"
"190","GO:0001934","positive regulation of protein phosphorylation",4,3,0.72,0.0203,"Biological.Process","Cluster_17173"
"191","GO:0002042","cell migration involved in sprouting angiogenesis",7,4,1.27,0.0232,"Biological.Process","Cluster_17173"
"192","GO:0001895","retina homeostasis",2,2,0.36,0.0326,"Biological.Process","Cluster_17173"
"193","GO:0007224","smoothened signaling pathway",2,2,0.36,0.0326,"Biological.Process","Cluster_17173"
"194","GO:0005524","ATP binding",263,72,51.12,0.00063,"Molecular.Function","Cluster_17173"
"195","GO:0004715","non-membrane spanning protein tyrosine kinase activ...",6,5,1.17,0.00138,"Molecular.Function","Cluster_17173"
"196","GO:0005388","P-type calcium transporter activity",4,4,0.78,0.00141,"Molecular.Function","Cluster_17173"
"197","GO:0003964","RNA-directed DNA polymerase activity",122,37,23.71,0.00215,"Molecular.Function","Cluster_17173"
"198","GO:0003676","nucleic acid binding",497,104,96.6,0.00526,"Molecular.Function","Cluster_17173"
"199","GO:0004518","nuclease activity",30,9,5.83,0.01537,"Molecular.Function","Cluster_17173"
"200","GO:0001965","G-protein alpha-subunit binding",16,7,3.11,0.02264,"Molecular.Function","Cluster_17173"
"201","GO:0001786","phosphatidylserine binding",4,3,0.78,0.025,"Molecular.Function","Cluster_17173"
"202","GO:0005198","structural molecule activity",54,14,10.5,0.03024,"Molecular.Function","Cluster_17173"
"203","GO:0004100","chitin synthase activity",2,2,0.39,0.03772,"Molecular.Function","Cluster_17173"
"204","GO:0004579","dolichyl-diphosphooligosaccharide-protein glycotran...",2,2,0.39,0.03772,"Molecular.Function","Cluster_17173"
"205","GO:0003987","acetate-CoA ligase activity",2,2,0.39,0.03772,"Molecular.Function","Cluster_17173"
"206","GO:0002064","epithelial cell development",4,3,0.17,0.00029,"Biological.Process","Cluster_17186"
"207","GO:0000278","mitotic cell cycle",160,9,6.84,0.00311,"Biological.Process","Cluster_17186"
"208","GO:0003179","heart valve morphogenesis",4,2,0.17,0.0102,"Biological.Process","Cluster_17186"
"209","GO:0001701","in utero embryonic development",15,3,0.64,0.0234,"Biological.Process","Cluster_17186"
"210","GO:0001732","formation of cytoplasmic translation initiation com...",6,2,0.26,0.02412,"Biological.Process","Cluster_17186"
"211","GO:0000712","resolution of meiotic recombination intermediates",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"212","GO:0000472","endonucleolytic cleavage to generate mature 5'-end ...",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"213","GO:0002225","positive regulation of antimicrobial peptide produc...",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"214","GO:0001573","ganglioside metabolic process",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"215","GO:0001771","immunological synapse formation",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"216","GO:0006513","protein monoubiquitination",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"217","GO:0002314","germinal center B cell differentiation",1,1,0.04,0.04274,"Biological.Process","Cluster_17186"
"218","GO:0000987","cis-regulatory region sequence-specific DNA binding",112,7,4.2,0.00075,"Molecular.Function","Cluster_17186"
"219","GO:0050218","propionate-CoA ligase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"220","GO:0004368","glycerol-3-phosphate dehydrogenase (quinone) activi...",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"221","GO:0004818","glutamate-tRNA ligase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"222","GO:0003960","NADPH:quinone reductase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"223","GO:0004408","holocytochrome-c synthase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"224","GO:0003989","acetyl-CoA carboxylase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"225","GO:0004325","ferrochelatase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"226","GO:0004802","transketolase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"227","GO:0004458","D-lactate dehydrogenase (cytochrome) activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"228","GO:0005220","inositol 1,4,5-trisphosphate-gated calcium channel ...",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"229","GO:0010181","FMN binding",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"230","GO:0004332","fructose-bisphosphate aldolase activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"231","GO:0004729","oxygen-dependent protoporphyrinogen oxidase activit...",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"232","GO:0008957","phenylacetaldehyde dehydrogenase (NAD+) activity",1,1,0.04,0.0375,"Molecular.Function","Cluster_17186"
"233","GO:0000045","autophagosome assembly",7,3,0.28,0.002,"Biological.Process","Cluster_17192"
"234","GO:0001558","regulation of cell growth",3,2,0.12,0.0047,"Biological.Process","Cluster_17192"
"235","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.04,0.0406,"Biological.Process","Cluster_17192"
"236","GO:0001573","ganglioside metabolic process",1,1,0.04,0.0406,"Biological.Process","Cluster_17192"
"237","GO:0007175","negative regulation of epidermal growth factor-acti...",1,1,0.04,0.0406,"Biological.Process","Cluster_17192"
"238","GO:0003964","RNA-directed DNA polymerase activity",122,17,5.76,3.9e-05,"Molecular.Function","Cluster_17192"
"239","GO:0005044","scavenger receptor activity",13,3,0.61,0.021,"Molecular.Function","Cluster_17192"
"240","GO:0005509","calcium ion binding",66,7,3.12,0.034,"Molecular.Function","Cluster_17192"
"241","GO:0005245","voltage-gated calcium channel activity",7,2,0.33,0.04,"Molecular.Function","Cluster_17192"
"242","GO:0004321","fatty-acyl-CoA synthase activity",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"243","GO:0002134","UTP binding",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"244","GO:0004305","ethanolamine kinase activity",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"245","GO:0005536","D-glucose binding",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"246","GO:0004492","methyl/ethyl malonyl-CoA decarboxylase activity",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"247","GO:0005324","long-chain fatty acid transmembrane transporter act...",1,1,0.05,0.047,"Molecular.Function","Cluster_17192"
"248","GO:0000027","ribosomal large subunit assembly",2,2,0.15,0.0053,"Biological.Process","Cluster_17245"
"249","GO:0000423","mitophagy",2,2,0.15,0.0053,"Biological.Process","Cluster_17245"
"250","GO:0002931","response to ischemia",3,2,0.22,0.0152,"Biological.Process","Cluster_17245"
"251","GO:0000281","mitotic cytokinesis",15,4,1.1,0.0199,"Biological.Process","Cluster_17245"
"252","GO:0000122","negative regulation of transcription by RNA polymer...",140,17,10.27,0.0216,"Biological.Process","Cluster_17245"
"253","GO:0000038","very long-chain fatty acid metabolic process",9,3,0.66,0.0233,"Biological.Process","Cluster_17245"
"254","GO:0005044","scavenger receptor activity",13,4,1,0.014,"Molecular.Function","Cluster_17245"
"255","GO:0004675","transmembrane receptor protein serine/threonine kin...",3,2,0.23,0.017,"Molecular.Function","Cluster_17245"
"256","GO:0003964","RNA-directed DNA polymerase activity",122,15,9.42,0.045,"Molecular.Function","Cluster_17245"
"257","GO:0001822","kidney development",65,18,5.42,1.9e-06,"Biological.Process","Cluster_17623"
"258","GO:0000165","MAPK cascade",35,8,2.92,0.0063,"Biological.Process","Cluster_17623"
